file,file_type,review_status,substantive,review_method,findings_count,notes
"src/components/music/music-view.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/components/music/music-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/notifications/ProgressToast.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/notifications/ToastItem.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/notifications/ToastProvider.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/notifications/ToastProvider.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/notifications/ToastViewport.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/playground/agent-model-picker.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/playground/playground-chat.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/playground/playground-chat.tsx","source","REVIEWED","yes","semantic","1",""
"src/components/playground/playground-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/playground/preview-node.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/playground/preview-node.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/playground/workflow-preview.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/privacy/StoragePrivacyDashboard.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/privacy/StoragePrivacyDashboard.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/prompts/PromptCreateModal.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/prompts/PromptCreateModal.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/prompts/PromptLibrarySelection.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/components/prompts/PromptLibraryView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/prompts/PromptLibraryView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/research/ResearchWorkspaceView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/research/ResearchWorkspaceView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/AssetGallery.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/CharacterBookEditor.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/rp-studio/CharacterBookEditor.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/CharacterEditor.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/rp-studio/CharacterEditor.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/CharacterLibrary.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/rp-studio/CharacterLibrary.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/LorebookManager.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/rp-studio/LorebookManager.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/PersonaManager.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/rp-studio/PersonaManager.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/PromptDebugDrawer.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/rp-studio/PromptDebugDrawer.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/RpChatList.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/rp-studio/RpChatList.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/RpChatView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/rp-studio/RpChatView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/RpStudioView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/SceneGenerator.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/_shared.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/rp-studio/_shared.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/rp-studio/index.ts","source","REVIEWED","yes","semantic","0",""
"src/components/scenes/SceneComposerView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/scenes/SceneComposerView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/search/AiResearchTab.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/search/ProfileDiscoveryTab.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/search/ResearchProviderStatus.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/search/ResearchProviderStatus.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/search/ResearchWorkspacePanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/search/ScrapeTab.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/search/ScrapeTab.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/search/SearchScrapeView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/search/SearchScrapeView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/search/SearchTab.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/search/TextParserTab.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/search/searchScrapeTypes.ts","source","REVIEWED","yes","semantic","0",""
"src/components/search/searchScrapeUtils.ts","source","REVIEWED","yes","semantic","0",""
"src/components/settings/AboutPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/ApiKeysPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/AudioSpeechPanel.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/settings/AudioSpeechPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/BackupSyncPanel.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/settings/BackupSyncPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/ConfigPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/DataStoragePanel.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/settings/DataStoragePanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/DefaultsPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/ImportPlanModal.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/LanguageRegionPanel.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/settings/LanguageRegionPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/MasterPasswordDialog.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/settings/MasterPasswordDialog.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/ProfilePanel.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/settings/ProfilePanel.tsx","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"src/components/settings/ProvidersPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/SafetyPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/SettingsView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/UpdatesPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/settings/types.ts","source","REVIEWED","yes","semantic","0",""
"src/components/status/DiagnosticsDrawer.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/status/DiagnosticsDrawer.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/status/HeaderStatusCluster.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/status/HeaderStatusCluster.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/status/StatusIndicator.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/status/StatusIndicator.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/status/TaskCenterDrawer.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/AccessibleDialog.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ui/AccessibleDialog.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/ContextMenu.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/Meteocon.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ui/Meteocon.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/error-boundary.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ui/error-boundary.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/generation-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/logo.tsx","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","1","User-owned current-worktree change revalidated 2026-09-11"
"src/components/ui/meteoconSvgTransformer.ts","source","REVIEWED","yes","semantic","0",""
"src/components/ui/modal-requests.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ui/modal-requests.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/select.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ui/select.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/shared.i18n.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ui/shared.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ui/shared.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/spinner.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ui/toaster.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/video/video-view.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/video/video-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/workflows/WorkflowTemplatesView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/workflows/WorkflowTemplatesView.tsx","source","REVIEWED","yes","semantic","0",""
"src/config/configSchema.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/config/configSchema.ts","source","REVIEWED","yes","semantic","0",""
"src/config/image-model-capabilities.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/config/image-model-capabilities.ts","source","REVIEWED","yes","semantic","0",""
"src/config/provider-models.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/config/provider-models.ts","source","REVIEWED","yes","semantic","0",""
"src/config/tabs.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/config/tabs.ts","source","REVIEWED","yes","semantic","0",""
"src/constants/character-creator.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/constants/character-creator.ts","source","REVIEWED","yes","semantic","0",""
"src/constants/promptTemplates.ts","source","REVIEWED","yes","semantic","0",""
"src/constants/tts.ts","source","REVIEWED","yes","semantic","0",""
"src/constants/venice.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/constants/venice.ts","source","REVIEWED","yes","semantic","0",""
"src/data/promptStarters.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-agent-models.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-audio.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-audio.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-blob-url.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-chat.attachments.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-chat.character-scene.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-chat.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-chat.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-conflicts.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-conflicts.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-data-storage-actions.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-data-storage-actions.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-embeddings.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-embeddings.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-image-tools.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-image-tools.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-image.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-model-catalog.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-models.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-models.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-music.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-music.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-styles.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/use-video.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/use-video.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/useCharacterImage.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/useCharacterImage.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/useFocusTrap.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/useFocusTrap.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/useKatexCss.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/useKatexCss.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/useMediaThumb.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/usePrefersReducedMotion.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/usePrefersReducedMotion.ts","source","REVIEWED","yes","semantic","0",""
"src/hooks/useProfileVolatileReset.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/hooks/useProfileVolatileReset.ts","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/direction.ts","source","REVIEWED","yes","semantic","0",""
"src/i18n/formatters.ts","source","REVIEWED","yes","semantic","0",""
"src/i18n/i18n.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/i18n/index.ts","source","REVIEWED","yes","semantic","0",""
"src/i18n/locale-completion-status.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/i18n/locale-completion-status.ts","source","REVIEWED","yes","semantic","0",""
"src/i18n/locale-types.ts","source","REVIEWED","yes","semantic","0",""
"src/i18n/locales.ts","source","REVIEWED","yes","semantic","0",""
"src/i18n/resourceNormalizer.test.ts","test","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resourceNormalizer.ts","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ar/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ar/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ar/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ar/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ar/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ar/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ar/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ar/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ar/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ar/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ar/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ar/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/de/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/de/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/de/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/de/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/de/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/de/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/de/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/de/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/de/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/de/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/de/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/de/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/chat.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/common.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/media.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/en-US/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/en-US/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/es/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/es/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/es/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/es/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/es/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/es/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/es/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/es/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/es/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/es/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/es/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/es/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/fr/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/fr/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/fr/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/fr/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/fr/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/fr/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/fr/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/fr/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/fr/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/fr/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/fr/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/fr/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/hi/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/hi/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/hi/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/hi/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/hi/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/hi/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/hi/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/hi/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/hi/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/hi/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/hi/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/hi/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ja/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ja/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ja/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ja/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ja/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ja/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ja/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ja/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ja/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ja/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ja/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ja/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ko/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ko/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ko/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ko/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ko/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ko/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ko/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ko/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ko/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ko/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ko/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ko/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/pt-BR/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/pt-BR/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/pt-BR/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/pt-BR/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/pt-BR/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/pt-BR/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/pt-BR/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/pt-BR/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/pt-BR/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/pt-BR/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/pt-BR/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/pt-BR/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ru/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ru/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ru/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ru/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ru/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ru/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ru/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ru/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ru/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ru/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/ru/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/ru/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/sv-SE/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/sv-SE/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/sv-SE/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/sv-SE/common.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/sv-SE/documents.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/sv-SE/errors.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/sv-SE/media.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/sv-SE/navigation.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/sv-SE/onboarding.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/sv-SE/research.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/sv-SE/settings.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"src/i18n/resources/sv-SE/workflows.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/zh-CN/accessibility.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/zh-CN/characters.json","generated","GENERATED","no","generator/verifier","0",""
"src/i18n/resources/zh-CN/chat.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
