index,path,class,status,lines,bytes,findings,review_depth,notes
781,src/shared/logger.ts,line-audit,continuation-pending,69,2652,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
782,src/shared/readBoundedFetchBody.ts,line-audit,continuation-pending,54,1653,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
783,src/shared/redaction.test.ts,line-audit,continuation-pending,61,2335,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
784,src/shared/redaction.ts,line-audit,continuation-pending,108,4069,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
785,src/shared/safety/characterImportSafety.ts,line-audit,continuation-pending,193,7347,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
786,src/shared/safety/childExploitationGuard.test.ts,line-audit,continuation-pending,1109,41808,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
787,src/shared/safety/childExploitationGuard.ts,line-audit,continuation-pending,857,33872,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
788,src/shared/safety/guardAudit.ts,line-audit,continuation-pending,78,2474,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
789,src/shared/safety/index.ts,line-audit,continuation-pending,36,1066,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
790,src/shared/safety/localFamilyGuardRules.ts,line-audit,continuation-pending,10,361,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
791,src/shared/safety/localFamilySafeGuard.test.ts,line-audit,continuation-pending,93,3227,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
792,src/shared/safety/localFamilySafeGuard.ts,line-audit,continuation-pending,156,5045,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
793,src/shared/safety/matchTables.ts,line-audit,continuation-pending,286,14847,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
794,src/shared/safety/normalization.ts,line-audit,continuation-pending,257,11167,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
795,src/shared/safety/promptPayloadExtractor.test.ts,line-audit,continuation-pending,339,12864,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
796,src/shared/safety/promptPayloadExtractor.ts,line-audit,continuation-pending,282,11459,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
797,src/shared/syncConflictIdentity.test.ts,line-audit,continuation-pending,22,824,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
798,src/shared/syncConflictIdentity.ts,line-audit,continuation-pending,22,773,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
799,src/shared/syncConvergence.test.ts,line-audit,continuation-pending,30,1556,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
800,src/shared/syncConvergence.ts,line-audit,continuation-pending,41,1722,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
801,src/shared/syncProtocol.ts,line-audit,audited,72,2594,0,deep,Source-backed review and/or validation performed.
802,src/shared/syncTimestamp.test.ts,line-audit,continuation-pending,20,865,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
803,src/shared/syncTimestamp.ts,line-audit,continuation-pending,18,621,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
804,src/shared/urlSecurity.test.ts,line-audit,continuation-pending,30,1004,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
805,src/shared/urlSecurity.ts,line-audit,continuation-pending,171,5911,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
806,src/shared/validation.test.ts,line-audit,continuation-pending,173,7351,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
807,src/shared/validation.ts,line-audit,continuation-pending,123,4605,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
808,src/shared/veniceSafeMode.ts,line-audit,continuation-pending,121,5879,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
809,src/stores/asset-store.test.ts,line-audit,continuation-pending,230,8221,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
810,src/stores/auth-store.test.ts,line-audit,continuation-pending,126,5262,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
811,src/stores/auth-store.ts,line-audit,continuation-pending,98,3123,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
812,src/stores/background-task-store.test.ts,line-audit,continuation-pending,118,4726,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
813,src/stores/background-task-store.ts,line-audit,continuation-pending,353,11711,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
814,src/stores/character-card-store.test.ts,line-audit,continuation-pending,346,13554,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
815,src/stores/character-card-store.ts,line-audit,continuation-pending,293,9892,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
816,src/stores/character-store.test.ts,line-audit,continuation-pending,354,13281,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
817,src/stores/character-store.ts,line-audit,continuation-pending,204,6843,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
818,src/stores/chat-store-helpers.ts,line-audit,continuation-pending,72,2893,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
819,src/stores/chat-store.character.test.ts,line-audit,continuation-pending,278,12676,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
820,src/stores/chat-store.dirty.test.ts,line-audit,continuation-pending,247,9423,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
821,src/stores/chat-store.flush.test.ts,line-audit,continuation-pending,150,5653,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
822,src/stores/chat-store.message-operations.test.ts,line-audit,continuation-pending,100,5180,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
823,src/stores/chat-store.multimodal.test.ts,line-audit,continuation-pending,156,6302,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
824,src/stores/chat-store.performance.test.ts,line-audit,continuation-pending,171,6536,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
825,src/stores/chat-store.test.ts,line-audit,continuation-pending,482,20096,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
826,src/stores/chat-store.ts,line-audit,continuation-pending,920,36697,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
827,src/stores/chat-store.web.test.ts,line-audit,continuation-pending,126,4422,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
828,src/stores/chat-stream-manager.test.ts,line-audit,continuation-pending,204,7739,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
829,src/stores/chat-stream-manager.ts,line-audit,continuation-pending,276,9976,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
830,src/stores/config-store.test.ts,line-audit,continuation-pending,377,13011,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
831,src/stores/config-store.ts,line-audit,continuation-pending,207,7551,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
832,src/stores/image-workspace-store.test.ts,line-audit,continuation-pending,39,1280,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
833,src/stores/image-workspace-store.ts,line-audit,continuation-pending,68,1788,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
834,src/stores/inspector-store.ts,line-audit,continuation-pending,58,2019,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
835,src/stores/lorebook-store.test.ts,line-audit,continuation-pending,255,8975,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
836,src/stores/lorebook-store.ts,line-audit,continuation-pending,120,3587,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
837,src/stores/media-bulk-actions.test.ts,line-audit,continuation-pending,387,15105,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
838,src/stores/media-bulk-actions.ts,line-audit,continuation-pending,310,10532,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
839,src/stores/media-command-handlers.ts,line-audit,continuation-pending,90,2864,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
840,src/stores/media-export-bundle.test.ts,line-audit,continuation-pending,230,8876,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
841,src/stores/media-export-bundle.ts,line-audit,continuation-pending,233,8842,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
842,src/stores/media-selection-store.test.ts,line-audit,continuation-pending,268,11686,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
843,src/stores/media-selection-store.ts,line-audit,continuation-pending,189,7012,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
844,src/stores/media-send-to.test.ts,line-audit,continuation-pending,370,13578,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
845,src/stores/media-send-to.ts,line-audit,continuation-pending,220,9265,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
846,src/stores/media-store.test.ts,line-audit,continuation-pending,846,35529,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
847,src/stores/media-store.ts,line-audit,continuation-pending,573,21958,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
848,src/stores/persona-store.test.ts,line-audit,continuation-pending,184,7219,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
849,src/stores/persona-store.ts,line-audit,continuation-pending,157,4875,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
850,src/stores/playground-store.ts,line-audit,continuation-pending,132,4984,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
851,src/stores/profile-store.broadcast.test.ts,line-audit,continuation-pending,85,3271,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
852,src/stores/profile-store.test.ts,line-audit,continuation-pending,142,5135,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
853,src/stores/profile-store.ts,line-audit,continuation-pending,183,7133,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
854,src/stores/project-store.test.ts,line-audit,continuation-pending,195,10025,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
855,src/stores/project-store.ts,line-audit,continuation-pending,230,9968,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
856,src/stores/prompt-library-store.test.ts,line-audit,continuation-pending,673,32182,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
857,src/stores/prompt-library-store.ts,line-audit,continuation-pending,546,17327,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
858,src/stores/research-store.test.ts,line-audit,continuation-pending,184,7907,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
859,src/stores/research-store.ts,line-audit,continuation-pending,322,11472,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
860,src/stores/rp-chat-store.test.ts,line-audit,continuation-pending,296,11576,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
861,src/stores/rp-chat-store.ts,line-audit,continuation-pending,264,9000,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
862,src/stores/scenario-store.errors.test.ts,line-audit,continuation-pending,153,4875,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
863,src/stores/scenario-store.test.ts,line-audit,continuation-pending,266,11239,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
864,src/stores/scenario-store.ts,line-audit,continuation-pending,260,8462,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
865,src/stores/scene-asset-store.test.ts,line-audit,continuation-pending,163,6081,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
866,src/stores/scene-asset-store.ts,line-audit,continuation-pending,129,4272,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
867,src/stores/scene-composer-store.test.ts,line-audit,continuation-pending,571,27481,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
868,src/stores/scene-composer-store.ts,line-audit,continuation-pending,530,16921,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
869,src/stores/settings-store.character-scene.test.ts,line-audit,continuation-pending,48,1735,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
870,src/stores/settings-store.test.ts,line-audit,continuation-pending,219,8142,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
871,src/stores/settings-store.ts,line-audit,continuation-pending,264,10945,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
872,src/stores/status-store.test.ts,line-audit,continuation-pending,117,4157,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
873,src/stores/status-store.ts,line-audit,continuation-pending,99,3261,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
874,src/stores/storage-privacy-store.mappers.test.ts,line-audit,continuation-pending,167,4378,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
875,src/stores/storage-privacy-store.test.ts,line-audit,continuation-pending,217,8423,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
876,src/stores/storage-privacy-store.ts,line-audit,continuation-pending,220,9030,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
877,src/stores/task-ui-store.ts,line-audit,continuation-pending,15,475,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
878,src/stores/toast-store.test.ts,line-audit,continuation-pending,153,5079,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
879,src/stores/toast-store.ts,line-audit,continuation-pending,120,4316,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
880,src/stores/workflow-store.ts,line-audit,continuation-pending,233,7150,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
881,src/stores/workflow-template-store.test.ts,line-audit,continuation-pending,813,37754,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
882,src/stores/workflow-template-store.ts,line-audit,continuation-pending,444,14325,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
883,src/styles/accessibility.css,line-audit,continuation-pending,20,665,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
884,src/styles/components.css,line-audit,continuation-pending,294,9647,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
885,src/styles/theme.css,line-audit,continuation-pending,282,9137,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
886,src/theme/applyTheme.test.ts,line-audit,continuation-pending,128,5872,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
887,src/theme/applyTheme.ts,line-audit,continuation-pending,130,5149,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
888,src/theme/builtins/amberArchive.ts,line-audit,continuation-pending,45,1287,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
889,src/theme/builtins/arcticGlass.ts,line-audit,continuation-pending,45,1285,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
890,src/theme/builtins/auroraBoreal.ts,line-audit,continuation-pending,45,1285,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
891,src/theme/builtins/basaltNoir.ts,line-audit,continuation-pending,45,1280,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
892,src/theme/builtins/catppuccin.ts,line-audit,continuation-pending,28,754,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
893,src/theme/builtins/circuitMint.ts,line-audit,continuation-pending,45,1284,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
894,src/theme/builtins/copper.ts,line-audit,continuation-pending,28,735,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
895,src/theme/builtins/cyberOrchid.ts,line-audit,continuation-pending,45,1283,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
896,src/theme/builtins/dark.ts,line-audit,continuation-pending,28,733,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
897,src/theme/builtins/desertCopperfield.ts,line-audit,continuation-pending,45,1302,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
898,src/theme/builtins/dracula.ts,line-audit,continuation-pending,32,858,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
899,src/theme/builtins/emberMonastery.ts,line-audit,continuation-pending,45,1292,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
900,src/theme/builtins/githubLight.ts,line-audit,continuation-pending,30,824,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
901,src/theme/builtins/glacialInk.ts,line-audit,continuation-pending,45,1279,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
902,src/theme/builtins/gruvboxDark.ts,line-audit,continuation-pending,28,756,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
903,src/theme/builtins/harborFog.ts,line-audit,continuation-pending,45,1279,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
904,src/theme/builtins/index.ts,line-audit,continuation-pending,113,3570,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
905,src/theme/builtins/light.ts,line-audit,continuation-pending,30,799,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
906,src/theme/builtins/midnightVelvet.ts,line-audit,continuation-pending,45,1293,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
907,src/theme/builtins/monokai.ts,line-audit,continuation-pending,29,777,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
908,src/theme/builtins/mossCircuit.ts,line-audit,continuation-pending,45,1283,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
909,src/theme/builtins/neonDusk.ts,line-audit,continuation-pending,45,1274,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
910,src/theme/builtins/nord.ts,line-audit,continuation-pending,28,736,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
911,src/theme/builtins/obsidianBloom.ts,line-audit,continuation-pending,45,1290,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
912,src/theme/builtins/oneDark.ts,line-audit,continuation-pending,29,780,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
913,src/theme/builtins/porcelainDaybreak.ts,line-audit,continuation-pending,45,1304,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
914,src/theme/builtins/rosepine.ts,line-audit,continuation-pending,28,744,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
915,src/theme/builtins/sakuraTerminal.ts,line-audit,continuation-pending,45,1293,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
916,src/theme/builtins/solarAsh.ts,line-audit,continuation-pending,45,1276,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
917,src/theme/builtins/solarizedDark.ts,line-audit,continuation-pending,28,764,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
918,src/theme/builtins/solarizedLight.ts,line-audit,continuation-pending,28,770,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
919,src/theme/builtins/synthwaveHarbor.ts,line-audit,continuation-pending,45,1295,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
920,src/theme/builtins/tokyoNight.ts,line-audit,continuation-pending,28,751,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
921,src/theme/builtins/toxicLimewire.ts,line-audit,continuation-pending,45,1288,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
922,src/theme/builtins/ultravioletRain.ts,line-audit,continuation-pending,45,1295,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
923,src/theme/builtins/venice.ts,line-audit,continuation-pending,28,748,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
924,src/theme/contrast.test.ts,line-audit,continuation-pending,167,6785,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
925,src/theme/contrast.ts,line-audit,continuation-pending,47,2128,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
926,src/theme/fallbacks.test.ts,line-audit,continuation-pending,10,341,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
927,src/theme/fallbacks.ts,line-audit,continuation-pending,1,47,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
928,src/theme/index.ts,line-audit,continuation-pending,5,143,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
929,src/theme/themes.test.ts,line-audit,continuation-pending,134,4502,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
930,src/theme/themes.ts,line-audit,continuation-pending,3,142,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
931,src/theme/themeTypes.ts,line-audit,continuation-pending,99,3144,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
932,src/theme/validateColor.test.ts,line-audit,continuation-pending,35,1393,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
933,src/theme/validateColor.ts,line-audit,continuation-pending,27,1019,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
934,src/theme/yamlTheme.test.ts,line-audit,continuation-pending,245,8543,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
935,src/theme/yamlTheme.ts,line-audit,continuation-pending,51,1644,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
936,src/types/api-connectivity.ts,line-audit,continuation-pending,88,2403,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
937,src/types/app.ts,line-audit,continuation-pending,141,4795,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
938,src/types/attachment.ts,line-audit,continuation-pending,21,573,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
939,src/types/background-task.ts,line-audit,continuation-pending,163,5817,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
940,src/types/characters.ts,line-audit,continuation-pending,112,3487,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
941,src/types/characterSceneGeneration.ts,line-audit,continuation-pending,67,1756,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
942,src/types/conversation.ts,line-audit,continuation-pending,99,2842,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
