path,status,notes
"src/research/providers/jinaResearchProvider.test.ts","SCANNED",""
"src/research/providers/jinaResearchProvider.ts","NOT_APPLICABLE",""
"src/research/providers/veniceResearchProvider.test.ts","SCANNED",""
"src/research/providers/veniceResearchProvider.ts","NOT_APPLICABLE",""
"src/safetyHydration.ts","NOT_APPLICABLE",""
"src/services/activeProfile.test.ts","SCANNED",""
"src/services/activeProfile.ts","REVIEWED",""
"src/services/attachmentService.test.ts","SCANNED",""
"src/services/attachmentService.ts","SCANNED",""
"src/services/audio-retrieve-normalizer.test.ts","SCANNED",""
"src/services/audio-retrieve-normalizer.ts","SCANNED",""
"src/services/backgroundTaskToastBridge.test.ts","SCANNED",""
"src/services/backgroundTaskToastBridge.ts","SCANNED",""
"src/services/backupCryptoWeb.ts","SCANNED",""
"src/services/backupExportService.test.ts","SCANNED",""
"src/services/backupExportService.ts","SCANNED",""
"src/services/backupImportPreparation.test.ts","SCANNED",""
"src/services/backupImportService.test.ts","SCANNED",""
"src/services/backupImportService.ts","SCANNED",""
"src/services/backupManifest.test.ts","SCANNED",""
"src/services/backupManifest.ts","SCANNED",""
"src/services/characterCardImportExport.test.ts","SCANNED",""
"src/services/characterCardImportExport.ts","SCANNED",""
"src/services/characterCards/characterBookAdapter.test.ts","SCANNED",""
"src/services/characterCards/characterBookAdapter.ts","SCANNED",""
"src/services/characterCards/characterCardAdapter.test.ts","SCANNED",""
"src/services/characterCards/characterCardAdapter.ts","SCANNED",""
"src/services/characterCards/characterCardAiService.test.ts","SCANNED",""
"src/services/characterCards/characterCardAiService.ts","SCANNED",""
"src/services/characterCards/characterCardDraftService.ts","SCANNED",""
"src/services/characterCards/characterCardGenerationService.test.ts","SCANNED",""
"src/services/characterCards/characterCardGenerationService.ts","SCANNED",""
"src/services/characterCards/characterCardStudioHandoff.ts","SCANNED",""
"src/services/characterCards/characterCardSyncMerge.test.ts","SCANNED",""
"src/services/characterCards/characterCardSyncMerge.ts","SCANNED",""
"src/services/characterCreatorAiService.test.ts","SCANNED",""
"src/services/characterCreatorAiService.ts","SCANNED",""
"src/services/characterCreatorDraftService.integration.test.ts","SCANNED",""
"src/services/characterCreatorDraftService.test.ts","SCANNED",""
"src/services/characterCreatorDraftService.ts","SCANNED",""
"src/services/characterCreatorImportService.test.ts","SCANNED",""
"src/services/characterCreatorImportService.ts","SCANNED",""
"src/services/characterImageDiagnostics.ts","SCANNED",""
"src/services/characterImageFallback.ts","SCANNED",""
"src/services/characterSceneContext.test.ts","SCANNED",""
"src/services/characterSceneContext.ts","SCANNED",""
"src/services/characterSceneGenerationService.test.ts","SCANNED",""
"src/services/characterSceneGenerationService.ts","SCANNED",""
"src/services/characterScenePromptCompiler.test.ts","SCANNED",""
"src/services/characterScenePromptCompiler.ts","SCANNED",""
"src/services/characterSceneRateLimiter.test.ts","SCANNED",""
"src/services/characterSceneRateLimiter.ts","SCANNED",""
"src/services/characterSceneRequestParser.test.ts","SCANNED",""
"src/services/characterSceneRequestParser.ts","SCANNED",""
"src/services/characterService.test.ts","SCANNED",""
"src/services/characterService.ts","SCANNED",""
"src/services/chatContextBudget.ts","SCANNED",""
"src/services/chatPromptCompiler.ts","SCANNED",""
"src/services/chatStorage.test.ts","SCANNED",""
"src/services/chatStorage.ts","SCANNED",""
"src/services/chatTtsController.test.ts","SCANNED",""
"src/services/chatTtsController.ts","SCANNED",""
"src/services/cryptoService.test.ts","SCANNED",""
"src/services/cryptoService.ts","SCANNED",""
"src/services/dbMigrations.test.ts","SCANNED",""
"src/services/dbMigrations.ts","REVIEWED",""
"src/services/defaultModelResolver.test.ts","SCANNED",""
"src/services/defaultModelResolver.ts","SCANNED",""
"src/services/desktopBridge.media-save.test.ts","SCANNED",""
"src/services/desktopBridge.test.ts","SCANNED",""
"src/services/desktopBridge.ts","REVIEWED",""
"src/services/diagnosticsService.test.ts","SCANNED",""
"src/services/diagnosticsService.ts","SCANNED",""
"src/services/envPermissionsService.test.ts","SCANNED",""
"src/services/envPermissionsService.ts","SCANNED",""
"src/services/exportImport.test.ts","SCANNED",""
"src/services/exportImport.ts","SCANNED",""
"src/services/imageInspectorAnalysis.test.ts","SCANNED",""
"src/services/imageInspectorAnalysis.ts","SCANNED",""
"src/services/ingestion/attachmentAssembler.test.ts","SCANNED",""
"src/services/ingestion/attachmentAssembler.ts","SCANNED",""
"src/services/ingestion/codeIngestion.test.ts","SCANNED",""
"src/services/ingestion/codeIngestion.ts","SCANNED",""
"src/services/ingestion/docxIngestion.test.ts","SCANNED",""
"src/services/ingestion/docxIngestion.ts","SCANNED",""
"src/services/ingestion/fileClassifier.test.ts","SCANNED",""
"src/services/ingestion/fileClassifier.ts","SCANNED",""
"src/services/ingestion/imageIngestion.test.ts","SCANNED",""
"src/services/ingestion/imageIngestion.ts","SCANNED",""
"src/services/ingestion/ingestionErrors.ts","SCANNED",""
"src/services/ingestion/ingestionLimits.ts","SCANNED",""
"src/services/ingestion/pdfIngestion.test.ts","SCANNED",""
"src/services/ingestion/pdfIngestion.ts","SCANNED",""
"src/services/ingestion/textIngestion.test.ts","SCANNED",""
"src/services/ingestion/textIngestion.ts","SCANNED",""
"src/services/ingestion/veniceTextParserIngestion.test.ts","SCANNED",""
"src/services/ingestion/veniceTextParserIngestion.ts","SCANNED",""
"src/services/ingestion/xmlEscape.test.ts","SCANNED",""
"src/services/ingestion/xmlEscape.ts","SCANNED",""
"src/services/inspectorTelemetry.test.ts","SCANNED",""
"src/services/inspectorTelemetry.ts","SCANNED",""
"src/services/media-request-adapter.test.ts","SCANNED",""
"src/services/media-request-adapter.ts","SCANNED",""
"src/services/mediaMigration.test.ts","SCANNED",""
"src/services/mediaMigration.ts","SCANNED",""
"src/services/memoryService.test.ts","SCANNED",""
"src/services/memoryService.ts","SCANNED",""
"src/services/modelCatalogCache.test.ts","SCANNED",""
"src/services/modelCatalogCache.ts","SCANNED",""
"src/services/modelClassification.test.ts","SCANNED",""
"src/services/modelClassification.ts","SCANNED",""
"src/services/modelQueryCoordinator.ts","SCANNED",""
"src/services/modelService.test.ts","SCANNED",""
"src/services/modelService.ts","SCANNED",""
"src/services/notification-service.ts","SCANNED",""
"src/services/pdfParserService.test.ts","SCANNED",""
"src/services/pdfParserService.ts","SCANNED",""
"src/services/profilePurge.test.ts","SCANNED",""
"src/services/profilePurge.ts","REVIEWED",""
"src/services/prompt-enhancer-context.test.ts","SCANNED",""
"src/services/prompt-enhancer-context.ts","SCANNED",""
"src/services/prompt-enhancer-service.test.ts","SCANNED",""
"src/services/prompt-enhancer-service.ts","SCANNED",""
"src/services/promptStarterService.test.ts","SCANNED",""
"src/services/promptStarterService.ts","SCANNED",""
"src/services/replaceImportService.test.ts","SCANNED",""
"src/services/replaceImportService.ts","SCANNED",""
"src/services/researchService.test.ts","SCANNED",""
"src/services/researchService.ts","SCANNED",""
"src/services/researchSummaries.test.ts","SCANNED",""
"src/services/researchSummaries.ts","SCANNED",""
"src/services/rp/assetService.test.ts","SCANNED",""
"src/services/rp/assetService.ts","SCANNED",""
"src/services/rp/characterCardService.test.ts","SCANNED",""
"src/services/rp/characterCardService.ts","SCANNED",""
"src/services/rp/index.ts","SCANNED",""
"src/services/rp/lorebookRendererService.test.ts","SCANNED",""
"src/services/rp/lorebookRendererService.ts","SCANNED",""
"src/services/rp/lorebookService.ts","SCANNED",""
"src/services/rp/personaImage.test.ts","SCANNED",""
"src/services/rp/personaPreferenceService.test.ts","SCANNED",""
"src/services/rp/personaPreferenceService.ts","SCANNED",""
"src/services/rp/personaService.test.ts","SCANNED",""
"src/services/rp/personaService.ts","SCANNED",""
"src/services/rp/promptBuilderService.ts","SCANNED",""
"src/services/rp/rpChatService.test.ts","SCANNED",""
"src/services/rp/rpChatService.ts","SCANNED",""
"src/services/rp/rpMemoryService.ts","SCANNED",""
"src/services/rp/scenarioService.test.ts","SCANNED",""
"src/services/rp/scenarioService.ts","SCANNED",""
"src/services/rp/sceneGenerationService.test.ts","SCANNED",""
"src/services/rp/sceneGenerationService.ts","SCANNED",""
"src/services/rpHelpers.ts","SCANNED",""
"src/services/rpPromptCompiler.test.ts","SCANNED",""
"src/services/rpPromptCompiler.ts","SCANNED",""
"src/services/rpTokenCounter.test.ts","SCANNED",""
"src/services/rpTokenCounter.ts","SCANNED",""
"src/services/sceneCompiler.test.ts","SCANNED",""
"src/services/sceneCompiler.ts","SCANNED",""
"src/services/sceneReferencePlanner.test.ts","SCANNED",""
"src/services/sceneReferencePlanner.ts","SCANNED",""
"src/services/sceneReferenceResolver.test.ts","SCANNED",""
"src/services/sceneReferenceResolver.ts","SCANNED",""
"src/services/storageMaintenance.test.ts","SCANNED",""
"src/services/storageMaintenance.ts","SCANNED",""
"src/services/storagePrivacyService.test.ts","SCANNED",""
"src/services/storagePrivacyService.ts","SCANNED",""
"src/services/storageService.test.ts","SCANNED",""
"src/services/storageService.ts","REVIEWED",""
"src/services/syncDataSanitizer.test.ts","SCANNED",""
"src/services/syncDataSanitizer.ts","SCANNED",""
"src/services/syncDeleteCoordinator.test.ts","SCANNED",""
"src/services/syncDeleteCoordinator.ts","SCANNED",""
"src/services/syncEngine.test.ts","SCANNED",""
"src/services/syncEngine.ts","SCANNED",""
"src/services/syncPacketImporter.test.ts","SCANNED",""
"src/services/syncPacketImporter.ts","SCANNED",""
"src/services/task-errors.ts","SCANNED",""
"src/services/taskMediaCatalog.test.ts","SCANNED",""
"src/services/taskMediaCatalog.ts","SCANNED",""
"src/services/tombstoneService.test.ts","SCANNED",""
"src/services/tombstoneService.ts","SCANNED",""
"src/services/uiSoundController.test.ts","SCANNED",""
"src/services/uiSoundController.ts","SCANNED",""
"src/services/veniceClient.desktop.test.ts","SCANNED",""
"src/services/veniceClient.edge.test.ts","SCANNED",""
"src/services/veniceClient.test.ts","SCANNED",""
"src/services/veniceClient.ts","SCANNED",""
"src/services/veniceClient.web.test.ts","SCANNED",""
"src/services/veniceClient/diagnostics.ts","REVIEWED",""
"src/services/veniceClient/errors.test.ts","REVIEWED",""
"src/services/veniceClient/errors.ts","REVIEWED",""
"src/services/veniceClient/fetch.ts","REVIEWED",""
"src/services/veniceClient/index.ts","REVIEWED",""
"src/services/veniceClient/retry.ts","REVIEWED",""
"src/services/veniceClient/safety.ts","REVIEWED",""
"src/services/veniceClient/serialization.ts","REVIEWED",""
"src/services/veniceClient/stream.ts","REVIEWED",""
"src/services/veniceClient/transcription.test.ts","REVIEWED",""
"src/services/veniceClient/transcription.ts","REVIEWED",""
"src/services/veniceClient/venice.ts","REVIEWED",""
"src/services/video-retrieve-normalizer.test.ts","SCANNED",""
"src/services/video-retrieve-normalizer.ts","SCANNED",""
"src/services/workflow-background-task.ts","SCANNED",""
"src/services/workflowCompiler.test.ts","SCANNED",""
"src/services/workflowCompiler.ts","SCANNED",""
"src/services/workflowRunner.test.ts","SCANNED",""
"src/services/workflowRunner.ts","SCANNED",""
"src/shared/agentRuntimeContracts.ts","NOT_APPLICABLE",""
"src/shared/apiConfig.test.ts","SCANNED",""
"src/shared/apiConfig.ts","NOT_APPLICABLE",""
"src/shared/backupProfile.ts","NOT_APPLICABLE",""
"src/shared/characterCardCompatibility.ts","NOT_APPLICABLE",""
"src/shared/chatFolderContracts.ts","NOT_APPLICABLE",""
"src/shared/chatMediaReferenceContracts.test.ts","SCANNED",""
"src/shared/chatMediaReferenceContracts.ts","NOT_APPLICABLE",""
"src/shared/configSchema.test.ts","SCANNED",""
"src/shared/configSchema.ts","NOT_APPLICABLE",""
"src/shared/imagePromptDefaults.ts","NOT_APPLICABLE",""
"src/shared/inspectorTelemetryContracts.ts","NOT_APPLICABLE",""
"src/shared/legal.ts","NOT_APPLICABLE",""
"src/shared/limits.ts","NOT_APPLICABLE",""
"src/shared/logger.test.ts","SCANNED",""
"src/shared/logger.ts","NOT_APPLICABLE",""
"src/shared/logicalRequestFingerprint.test.ts","SCANNED",""
"src/shared/logicalRequestFingerprint.ts","NOT_APPLICABLE",""
"src/shared/modelCapabilities.ts","NOT_APPLICABLE",""
"src/shared/promptLimits.test.ts","SCANNED",""
"src/shared/promptLimits.ts","NOT_APPLICABLE",""
"src/shared/readBoundedFetchBody.ts","NOT_APPLICABLE",""
"src/shared/redaction.test.ts","SCANNED",""
"src/shared/redaction.ts","NOT_APPLICABLE",""
"src/shared/safety/characterImportSafety.ts","NOT_APPLICABLE",""
"src/shared/safety/childExploitationGuard.test.ts","SCANNED",""
"src/shared/safety/childExploitationGuard.ts","NOT_APPLICABLE",""
"src/shared/safety/formatSafetyDecision.ts","NOT_APPLICABLE",""
"src/shared/safety/guardAudit.ts","NOT_APPLICABLE",""
"src/shared/safety/index.ts","NOT_APPLICABLE",""
"src/shared/safety/localFamilyGuardRules.ts","NOT_APPLICABLE",""
"src/shared/safety/localFamilySafeGuard.test.ts","SCANNED",""
"src/shared/safety/localFamilySafeGuard.ts","NOT_APPLICABLE",""
"src/shared/safety/matchTables.ts","NOT_APPLICABLE",""
"src/shared/safety/mediaScreener.test.ts","SCANNED",""
"src/shared/safety/mediaScreener.ts","NOT_APPLICABLE",""
"src/shared/safety/normalization.ts","NOT_APPLICABLE",""
"src/shared/safety/promptPayloadExtractor.test.ts","SCANNED",""
"src/shared/safety/promptPayloadExtractor.ts","NOT_APPLICABLE",""
"src/shared/sseStreamDecoder.test.ts","SCANNED",""
"src/shared/sseStreamDecoder.ts","NOT_APPLICABLE",""
"src/shared/syncConflictIdentity.test.ts","SCANNED",""
"src/shared/syncConflictIdentity.ts","NOT_APPLICABLE",""
"src/shared/syncConvergence.test.ts","SCANNED",""
"src/shared/syncConvergence.ts","NOT_APPLICABLE",""
"src/shared/syncProtocol.ts","NOT_APPLICABLE",""
"src/shared/syncTimestamp.test.ts","SCANNED",""
"src/shared/syncTimestamp.ts","NOT_APPLICABLE",""
"src/shared/urlSecurity.ts","NOT_APPLICABLE",""
"src/shared/validation.test.ts","SCANNED",""
"src/shared/validation.ts","NOT_APPLICABLE",""
"src/shared/venice-media-contract/__tests__/canonicalize.test.ts","SCANNED",""
"src/shared/venice-media-contract/__tests__/capabilities.test.ts","SCANNED",""
"src/shared/venice-media-contract/__tests__/payload-builders.test.ts","SCANNED",""
"src/shared/venice-media-contract/__tests__/response-normalizers.test.ts","SCANNED",""
"src/shared/venice-media-contract/canonicalize.test.ts","SCANNED",""
"src/shared/venice-media-contract/canonicalize.ts","NOT_APPLICABLE",""
"src/shared/venice-media-contract/capabilities.ts","NOT_APPLICABLE",""
"src/shared/venice-media-contract/errors.test.ts","SCANNED",""
"src/shared/venice-media-contract/errors.ts","NOT_APPLICABLE",""
"src/shared/venice-media-contract/index.ts","NOT_APPLICABLE",""
"src/shared/venice-media-contract/operations.test.ts","SCANNED",""
"src/shared/venice-media-contract/operations.ts","NOT_APPLICABLE",""
"src/shared/venice-media-contract/payload-builders.ts","NOT_APPLICABLE",""
"src/shared/venice-media-contract/payload-hash.test.ts","SCANNED",""
"src/shared/venice-media-contract/payload-hash.ts","NOT_APPLICABLE",""
"src/shared/venice-media-contract/response-normalizers.ts","NOT_APPLICABLE",""
"src/shared/venice-media-contract/types.ts","NOT_APPLICABLE",""
"src/shared/veniceSafeMode.ts","NOT_APPLICABLE",""
"src/shared/veniceSearchWire.test.ts","SCANNED",""
"src/shared/veniceSearchWire.ts","NOT_APPLICABLE",""
"src/shared/veniceStreamDelta.test.ts","SCANNED",""
"src/shared/veniceStreamDelta.ts","NOT_APPLICABLE",""
"src/stores/asset-store.test.ts","REVIEWED",""
"src/stores/auth-store.test.ts","REVIEWED",""
"src/stores/auth-store.ts","REVIEWED",""
"src/stores/background-task-store.test.ts","REVIEWED",""
"src/stores/background-task-store.ts","REVIEWED",""
"src/stores/character-card-store.test.ts","REVIEWED",""
"src/stores/character-card-store.ts","REVIEWED",""
"src/stores/character-creator-launch-store.test.ts","REVIEWED",""
"src/stores/character-creator-launch-store.ts","REVIEWED",""
"src/stores/character-store.test.ts","REVIEWED",""
"src/stores/character-store.ts","REVIEWED",""
"src/stores/chat-folder-store.test.ts","REVIEWED",""
"src/stores/chat-folder-store.ts","REVIEWED",""
"src/stores/chat-media-reference.test.ts","REVIEWED",""
"src/stores/chat-store-helpers.ts","REVIEWED",""
"src/stores/chat-store.character.test.ts","REVIEWED",""
"src/stores/chat-store.dirty.test.ts","REVIEWED",""
"src/stores/chat-store.flush.test.ts","REVIEWED",""
"src/stores/chat-store.message-operations.test.ts","REVIEWED",""
"src/stores/chat-store.multimodal.test.ts","REVIEWED",""
"src/stores/chat-store.performance.test.ts","REVIEWED",""
"src/stores/chat-store.test.ts","REVIEWED",""
"src/stores/chat-store.ts","REVIEWED",""
"src/stores/chat-store.web.test.ts","REVIEWED",""
"src/stores/chat-stream-manager.test.ts","REVIEWED",""
"src/stores/chat-stream-manager.ts","REVIEWED",""
"src/stores/config-store.test.ts","REVIEWED",""
"src/stores/config-store.ts","REVIEWED",""
"src/stores/document-agent-store.ts","REVIEWED",""
"src/stores/image-inspector-store.test.ts","REVIEWED",""
"src/stores/image-inspector-store.ts","REVIEWED",""
"src/stores/image-workspace-store.test.ts","REVIEWED",""
"src/stores/image-workspace-store.ts","REVIEWED",""
"src/stores/inspector-store.test.ts","REVIEWED",""
"src/stores/inspector-store.ts","REVIEWED",""
"src/stores/lorebook-store.test.ts","REVIEWED",""
"src/stores/lorebook-store.ts","REVIEWED",""
"src/stores/media-bulk-actions.test.ts","REVIEWED",""
"src/stores/media-bulk-actions.ts","REVIEWED",""
"src/stores/media-command-handlers.ts","REVIEWED",""
"src/stores/media-export-bundle.test.ts","REVIEWED",""
"src/stores/media-export-bundle.ts","REVIEWED",""
"src/stores/media-selection-store.test.ts","REVIEWED",""
"src/stores/media-selection-store.ts","REVIEWED",""
"src/stores/media-send-to.test.ts","REVIEWED",""
"src/stores/media-send-to.ts","REVIEWED",""
"src/stores/media-store.test.ts","REVIEWED",""
"src/stores/media-store.ts","REVIEWED",""
"src/stores/model-catalog-runtime-store.test.ts","REVIEWED",""
"src/stores/model-catalog-runtime-store.ts","REVIEWED",""
"src/stores/persona-store.test.ts","REVIEWED",""
"src/stores/persona-store.ts","REVIEWED",""
"src/stores/playground-store.ts","REVIEWED",""
"src/stores/profile-store-helpers/sanitizePersistedProfileState.test.ts","REVIEWED",""
"src/stores/profile-store-helpers/sanitizePersistedProfileState.ts","REVIEWED",""
"src/stores/profile-store.broadcast.test.ts","REVIEWED",""
"src/stores/profile-store.test.ts","REVIEWED",""
"src/stores/profile-store.ts","REVIEWED",""
"src/stores/project-store.test.ts","REVIEWED",""
"src/stores/project-store.ts","REVIEWED",""
"src/stores/prompt-library-store.test.ts","REVIEWED",""
"src/stores/prompt-library-store.ts","REVIEWED",""
"src/stores/research-store.test.ts","REVIEWED",""
"src/stores/research-store.ts","REVIEWED",""
"src/stores/rp-chat-store.test.ts","REVIEWED",""
"src/stores/rp-chat-store.ts","REVIEWED",""
"src/stores/scenario-store.errors.test.ts","REVIEWED",""
"src/stores/scenario-store.test.ts","REVIEWED",""
"src/stores/scenario-store.ts","REVIEWED",""
"src/stores/scene-asset-store.test.ts","REVIEWED",""
"src/stores/scene-asset-store.ts","REVIEWED",""
"src/stores/scene-composer-store.test.ts","REVIEWED",""
"src/stores/scene-composer-store.ts","REVIEWED",""
"src/stores/settings-store.character-scene.test.ts","REVIEWED",""
"src/stores/settings-store.test.ts","REVIEWED",""
"src/stores/settings-store.ts","REVIEWED",""
"src/stores/status-store.test.ts","REVIEWED",""
"src/stores/status-store.ts","REVIEWED",""
"src/stores/storage-privacy-store.mappers.test.ts","REVIEWED",""
"src/stores/storage-privacy-store.test.ts","REVIEWED",""
"src/stores/storage-privacy-store.ts","REVIEWED",""
"src/stores/task-ui-store.ts","REVIEWED",""
"src/stores/toast-store.test.ts","REVIEWED",""
"src/stores/toast-store.ts","REVIEWED",""
"src/stores/workflow-store.ts","REVIEWED",""
"src/stores/workflow-template-store.test.ts","REVIEWED",""
"src/stores/workflow-template-store.ts","REVIEWED",""
"src/styles/accessibility.css","NOT_APPLICABLE",""
"src/styles/components.css","NOT_APPLICABLE",""
"src/styles/theme.css","NOT_APPLICABLE",""
"src/theme/applyTheme.test.ts","SCANNED",""
"src/theme/applyTheme.ts","SCANNED",""
"src/theme/builtins/amberArchive.ts","SCANNED",""
"src/theme/builtins/arcticGlass.ts","SCANNED",""
"src/theme/builtins/auroraBoreal.ts","SCANNED",""
"src/theme/builtins/basaltNoir.ts","SCANNED",""
"src/theme/builtins/catppuccin.ts","SCANNED",""
"src/theme/builtins/circuitMint.ts","SCANNED",""
"src/theme/builtins/copper.ts","SCANNED",""
"src/theme/builtins/cottonCandyConsole.ts","SCANNED",""
"src/theme/builtins/cyberOrchid.ts","SCANNED",""
"src/theme/builtins/dark.ts","SCANNED",""
"src/theme/builtins/desertCopperfield.ts","SCANNED",""
"src/theme/builtins/dracula.ts","SCANNED",""
"src/theme/builtins/dualPersona.ts","SCANNED",""
"src/theme/builtins/emberMonastery.ts","SCANNED",""
"src/theme/builtins/githubLight.ts","SCANNED",""
"src/theme/builtins/glacialInk.ts","SCANNED",""
"src/theme/builtins/gruvboxDark.ts","SCANNED",""
"src/theme/builtins/harborFog.ts","SCANNED",""
"src/theme/builtins/index.ts","SCANNED",""
"src/theme/builtins/light.ts","SCANNED",""
"src/theme/builtins/midnightCobalt.ts","SCANNED",""
"src/theme/builtins/midnightVelvet.ts","SCANNED",""
"src/theme/builtins/monokai.ts","SCANNED",""
"src/theme/builtins/mossCircuit.ts","SCANNED",""
"src/theme/builtins/neonDusk.ts","SCANNED",""
"src/theme/builtins/nord.ts","SCANNED",""
"src/theme/builtins/obsidianBloom.ts","SCANNED",""
"src/theme/builtins/obsidianEmber.ts","SCANNED",""
"src/theme/builtins/oneDark.ts","SCANNED",""
"src/theme/builtins/polaroidBoard.ts","SCANNED",""
"src/theme/builtins/porcelainDaybreak.ts","SCANNED",""
"src/theme/builtins/porcelainSky.ts","SCANNED",""
"src/theme/builtins/rosepine.ts","SCANNED",""
"src/theme/builtins/sakuraTerminal.ts","SCANNED",""
"src/theme/builtins/sandstone.ts","SCANNED",""
"src/theme/builtins/solarAsh.ts","SCANNED",""
"src/theme/builtins/solarized.ts","SCANNED",""
"src/theme/builtins/sweetNightmare.ts","SCANNED",""
"src/theme/builtins/synthwaveHarbor.ts","SCANNED",""
"src/theme/builtins/terminalForest.ts","SCANNED",""
"src/theme/builtins/tokyoNight.ts","SCANNED",""
"src/theme/builtins/toxicLimewire.ts","SCANNED",""
"src/theme/builtins/ultravioletRain.ts","SCANNED",""
"src/theme/builtins/venice.ts","SCANNED",""
"src/theme/codeSyntax.ts","SCANNED",""
"src/theme/codeSyntaxPresets.ts","SCANNED",""
"src/theme/codeSyntaxTypes.ts","SCANNED",""
"src/theme/contrast.test.ts","SCANNED",""
"src/theme/contrast.ts","SCANNED",""
"src/theme/fallbacks.test.ts","SCANNED",""
"src/theme/fallbacks.ts","SCANNED",""
"src/theme/index.ts","SCANNED",""
"src/theme/migration.ts","SCANNED",""
"src/theme/registry.ts","SCANNED",""
"src/theme/resolver.ts","SCANNED",""
"src/theme/schema.ts","SCANNED",""
"src/theme/test-helpers.ts","SCANNED",""
"src/theme/themeTypes.ts","SCANNED",""
"src/theme/themes.test.ts","SCANNED",""
"src/theme/themes.ts","SCANNED",""
"src/theme/validateColor.test.ts","SCANNED",""
"src/theme/validateColor.ts","SCANNED",""
"src/theme/validation.ts","SCANNED",""
"src/theme/yaml/index.ts","SCANNED",""
"src/theme/yaml/legacy.ts","SCANNED",""
"src/theme/yaml/normalize.test.ts","SCANNED",""
"src/theme/yaml/normalize.ts","SCANNED",""
"src/theme/yaml/parse.test.ts","SCANNED",""
"src/theme/yaml/parse.ts","SCANNED",""
"src/theme/yaml/serialize.test.ts","SCANNED",""
"src/theme/yaml/serialize.ts","SCANNED",""
"src/theme/yaml/validate.test.ts","SCANNED",""
"src/theme/yaml/validate.ts","SCANNED",""
"src/theme/yamlTheme.test.ts","SCANNED",""
"src/theme/yamlTheme.ts","SCANNED",""
"src/types/api-connectivity.ts","NOT_APPLICABLE",""
"src/types/app.ts","NOT_APPLICABLE",""
"src/types/attachment.ts","NOT_APPLICABLE",""
"src/types/background-task.test.ts","SCANNED",""
"src/types/background-task.ts","NOT_APPLICABLE",""
"src/types/character-card-ai.ts","NOT_APPLICABLE",""
"src/types/character-card-files.ts","NOT_APPLICABLE",""
"src/types/character-card-spec.ts","NOT_APPLICABLE",""
"src/types/character-creator.ts","NOT_APPLICABLE",""
"src/types/characterSceneGeneration.ts","NOT_APPLICABLE",""
"src/types/characters.ts","NOT_APPLICABLE",""
"src/types/chatAttachment.ts","NOT_APPLICABLE",""
"src/types/chatDocument.test.ts","SCANNED",""
"src/types/chatDocument.ts","NOT_APPLICABLE",""
"src/types/chatFolder.ts","NOT_APPLICABLE",""
"src/types/conversation.test.ts","SCANNED",""
"src/types/conversation.ts","NOT_APPLICABLE",""
"src/types/conversationVault.ts","NOT_APPLICABLE",""
"src/types/desktop.ts","NOT_APPLICABLE",""
"src/types/imageInspector.ts","NOT_APPLICABLE",""
"src/types/ingestion.ts","NOT_APPLICABLE",""
"src/types/media.ts","NOT_APPLICABLE",""
"src/types/notifications.ts","NOT_APPLICABLE",""
"src/types/project.test.ts","SCANNED",""
"src/types/project.ts","NOT_APPLICABLE",""
"src/types/prompt-library.test.ts","SCANNED",""
"src/types/prompt-library.ts","NOT_APPLICABLE",""
"src/types/provider.test.ts","SCANNED",""
"src/types/provider.ts","NOT_APPLICABLE",""
"src/types/refractor-lang.d.ts","NOT_APPLICABLE",""
"src/types/research.test.ts","SCANNED",""
"src/types/research.ts","NOT_APPLICABLE",""
"src/types/rp.ts","NOT_APPLICABLE",""
"src/types/scene.test.ts","SCANNED",""
"src/types/scene.ts","NOT_APPLICABLE",""
"src/types/status.ts","NOT_APPLICABLE",""
"src/types/storage-privacy.test.ts","SCANNED",""
"src/types/storage-privacy.ts","NOT_APPLICABLE",""
"src/types/storage.ts","NOT_APPLICABLE",""
"src/types/sync.ts","NOT_APPLICABLE",""
"src/types/venice.test.ts","SCANNED",""
"src/types/venice.ts","NOT_APPLICABLE",""
"src/types/vite-env.d.ts","NOT_APPLICABLE",""
"src/types/workflow.test.ts","SCANNED",""
"src/types/workflow.ts","NOT_APPLICABLE",""
"src/utils/characterImageResolver.test.ts","SCANNED",""
"src/utils/characterImageResolver.ts","SCANNED",""
"src/utils/chatPayloadContext.test.ts","SCANNED",""
"src/utils/chatPayloadContext.ts","SCANNED",""
"src/utils/conversationDisplayTitle.test.ts","SCANNED",""
"src/utils/conversationDisplayTitle.ts","SCANNED",""
"src/utils/conversationKind.test.ts","SCANNED",""
"src/utils/conversationKind.ts","SCANNED",""
"src/utils/download.test.ts","SCANNED",""
"src/utils/download.ts","SCANNED",""
"src/utils/file-reader.test.ts","SCANNED",""
"src/utils/file-reader.ts","SCANNED",""
"src/utils/idValidation.test.ts","SCANNED",""
"src/utils/idValidation.ts","SCANNED",""
"src/utils/image.test.ts","SCANNED",""
"src/utils/image.ts","SCANNED",""
"src/utils/imageProcessor.test.ts","SCANNED",""
"src/utils/imageProcessor.ts","SCANNED",""
"src/utils/mediaItem.test.ts","SCANNED",""
"src/utils/mediaItem.ts","SCANNED",""
"src/utils/messageContent.test.ts","SCANNED",""
"src/utils/messageContent.ts","SCANNED",""
"src/utils/payloadBuilders.modelAware.test.ts","SCANNED",""
"src/utils/payloadBuilders.test.ts","SCANNED",""
"src/utils/payloadBuilders.ts","SCANNED",""
"src/utils/pricing.test.ts","SCANNED",""
"src/utils/pricing.ts","SCANNED",""
"src/utils/profileIdValidation.test.ts","SCANNED",""
